"","V1","V2","V3","V4"
"43354",20044,15736,20037,15415
"43355",19968,15228,19903,19874
"43356",15277,19940,15232,15558
"43357",15438,19972,20037,20044
"43358",20130,15745,20037,15736
"43359",15736,15515,20037,15415
"43360",15415,15515,20037,19966
"43361",15515,15745,20037,19966
"43362",15745,15515,20037,15736
"43363",14885,15119,15228,21036
"43364",21431,23955,24764,23985
"43365",21025,19972,15228,15438
"43366",15021,21025,15228,15438
"43367",19966,15415,19968,20037
"43368",19972,15415,19968,15228
"43369",15415,19972,19968,20037
"43370",14885,14880,19903,21036
"43371",19828,14885,19903,21036
"43372",15896,20192,20057,20044
"43373",20192,15896,20057,15929
"43374",15491,15735,15797,15495
"43375",15538,19942,19936,20048
"43376",19796,14624,19874,14880
"43377",14880,14829,19874,15228
"43378",14624,19796,19874,19836
"43379",20102,15929,20057,15628
"43380",15628,15929,20057,15673
"43381",15628,15673,20057,19986
"43382",20102,15628,20057,19986
"43383",19900,19908,20057,19986
"43384",15673,19900,20057,19986
"43385",19900,15673,20057,19908
"43386",19895,15071,19863,19957
"43387",14627,14800,19873,19798
"43388",14800,14627,19873,14993
"43389",19907,14627,19873,19851
"43390",19851,14627,19873,19798
"43391",20451,20450,20356,16400
"43392",19836,15071,19874,14829
"43393",14829,15071,19874,15228
"43394",14885,19828,21031,21036
"43395",14880,14624,19874,14829
"43396",14624,19836,19874,14829
"43397",19966,19903,19968,15415
"43398",15228,14880,19903,19874
"43399",19903,15415,15228,19968
"43400",14880,19814,19903,19874
"43401",20132,20164,23872,15759
"43402",14885,19814,19828,19903
"43403",21036,14880,19903,15228
"43404",16398,16255,16417,16220
"43405",19788,15067,15217,14758
"43406",15745,15515,20021,19966
"43407",15153,14949,15201,14743
"43408",15515,15153,15482,15201
"43409",5522,5084,22810,5263
"43410",12864,12216,23793,12334
"43411",15082,15075,15298,15140
"43412",19476,19630,23793,19549
"43413",19788,19827,15217,19906
"43414",19827,19788,15217,14758
"43415",19630,13878,23793,19549
"43416",22539,23938,24730,24092
"43417",12216,12502,23793,11931
"43418",2269,2126,23037,22719
"43419",19940,14992,15239,19811
"43420",19996,19940,20026,15728
"43421",16257,16157,20347,16400
"43422",16157,20450,20347,16400
"43423",20175,20238,15780,15790
"43424",20232,15935,20265,15890
"43425",12597,11896,23797,12287
"43426",15303,15437,15402,15592
"43427",19940,14966,15232,15272
"43428",20282,20378,20383,16150
"43429",15603,15554,20006,15300
"43430",15491,15761,15797,15666
"43431",19996,19940,15239,19928
"43432",15007,19928,15239,19811
"43433",15465,15477,15666,15498
"43434",22933,418,23618,23104
"43435",454,450,23380,21854
"43436",12546,22356,23357,22700
"43437",8689,8674,24213,23314
"43438",15239,19996,15428,15272
"43439",19940,19936,15277,19871
"43440",14998,19940,15277,19871
"43441",19936,19849,15277,19871
"43442",19849,14998,15277,19871
"43443",14869,19849,15277,15217
"43444",19476,19320,23793,19312
"43445",14869,14998,15277,19849
"43446",21846,21247,23618,22291
"43447",15454,15280,15524,15422
"43448",19405,19312,23793,19268
"43449",20157,20011,20077,20048
"43450",15280,15467,15524,15558
"43451",15808,15538,15705,20048
"43452",15437,15303,15402,15066
"43453",15728,20146,15935,15705
"43454",20130,15745,20021,20037
"43455",11835,11840,23797,11422
"43456",15481,15619,15692,15510
"43457",15761,15491,15797,15811
"43458",15808,20166,20077,20157
"43459",20146,20157,15877,15705
"43460",11157,7313,21958,10497
"43461",15785,15870,15766,15667
"43462",15883,15969,15766,15643
"43463",15298,15422,15140,15280
"43464",19996,15467,15708,15428
"43465",19996,20168,15708,20108
"43466",15544,15883,15474,15780
"43467",15969,16053,15785,20128
"43468",1825,21441,22767,21952
"43469",15705,20146,15935,15877
"43470",20157,16104,20265,15935
"43471",15632,20128,20066,20072
"43472",15098,15523,23794,15205
"43473",12315,11896,23797,11422
"43474",19996,15467,15558,15708
"43475",15263,15847,15642,15716
"43476",20524,16414,16493,16317
"43477",20450,20518,16400,20451
"43478",15075,15454,15280,15311
"43479",14877,15140,15232,15027
"43480",19996,19940,15558,15272
"43481",12597,13671,23797,12323
"43482",15150,15402,15292,15195
"43483",15749,15847,15642,15482
"43484",15066,14870,15195,15150
"43485",15298,15075,15292,15311
"43486",20168,20232,15890,20108
"43487",5784,5880,22451,22322
"43488",20021,15745,20129,15749
"43489",16335,16368,20340,16201
"43490",14870,15066,15195,14815
"43491",5960,5936,22594,6123
"43492",16192,20232,20335,20265
"43493",12239,11835,23797,19244
"43494",15619,15454,15510,15311
"43495",15481,15619,15510,15311
"43496",20077,20922,20021,15487
"43497",15463,15822,23794,21956
"43498",6029,5944,23416,5916
"43499",13802,14340,21448,14386
"43500",19940,15272,15232,15558
"43501",16225,15847,20340,16201
"43502",14966,14877,15232,15027
"43503",19996,15272,15558,15428
"43504",15467,19996,15558,15428
"43505",15728,19996,15558,20108
"43506",20108,19996,15558,15708
"43507",15728,20108,15558,15708
"43508",15728,20048,15705,20026
"43509",11840,12315,23797,11422
"43510",12783,12216,23793,12864
"43511",20922,20077,23871,15440
"43512",14966,15022,15232,15272
"43513",15022,14966,15232,15027
"43514",15022,15027,15232,15280
"43515",15272,15022,15232,15280
"43516",14966,19940,15232,14998
"43517",14998,19940,15232,15277
"43518",14966,14998,15232,15277
"43519",20157,15808,15705,20048
"43520",16633,20623,20556,20600
"43521",15753,15481,15524,15619
"43522",15481,15753,15524,15569
"43523",15454,15619,15524,15311
"43524",15619,15481,15524,15311
"43525",15454,15311,15524,15280
"43526",20048,15538,15705,19936
"43527",20048,19936,15705,20026
"43528",13317,12597,23797,12287
"43529",20048,15728,15705,20146
"43530",20157,20048,15705,20146
"43531",19936,15538,15705,15277
"43532",20026,19936,15705,15277
"43533",20011,15538,20077,20048
"43534",15538,15808,20077,20048
"43535",19435,12864,23793,19320
"43536",15153,14743,15201,14715
"43537",15515,19902,20021,19966
"43538",15382,15526,23870,22354
"43539",15263,15847,23870,15482
"43540",16088,16195,23870,16201
"43541",19902,21007,15440,20975
"43542",12216,11931,23793,19312
"43543",15538,15808,15440,20077
"43544",20285,20132,23872,20245
"43545",21007,15067,15440,15217
"43546",15847,20245,23872,20129
"43547",20132,15759,23872,20129
"43548",16201,20245,23872,23870
"43549",15759,15526,23872,23870
"43550",15526,23148,23872,23870
"43551",20285,20164,23872,20132
"43552",16335,20285,23872,20245
"43553",15083,15157,15401,14981
"43554",20021,15487,15482,15749
"43555",15808,20077,20021,15487
"43556",20168,20108,15890,15708
"43557",16088,22354,23870,23148
"43558",12334,12216,23793,19312
"43559",13878,19630,23793,14178
"43560",21354,6164,22367,21365
"43561",19902,15515,20021,15487
"43562",15745,19966,20021,20037
"43563",6297,6261,22367,21083
"43564",15303,15437,15319,15161
"43565",12239,12315,23797,11840
"43566",12315,12239,23797,12742
"43567",20132,15745,20129,20021
"43568",11014,11022,23617,22620
"43569",16368,16225,20340,16201
"43570",15877,20282,16104,16150
"43571",15075,14870,15292,15195
"43572",15716,15263,15404,15642
"43573",14816,15101,15263,15041
"43574",20340,16225,16368,16128
"43575",16093,15764,15920,16225
"43576",15481,15498,15692,15511
"43577",15041,15201,15295,15263
"43578",15745,15515,15482,20021
"43579",15708,20108,15890,15935
"43580",15263,15041,15404,15295
"43581",14366,19803,14576,14759
"43582",20914,5084,22812,22810
"43583",14743,14816,15263,15041
"43584",15482,15487,15295,15642
"43585",17889,17822,22866,3849
"43586",15066,15150,15195,15402
"43587",19903,15415,21036,15228
"43588",15878,16321,16038,16016
"43589",15311,15195,15292,15510
"43590",21177,21564,23086,22799
"43591",15117,15101,15404,15263
"43592",15101,15117,15404,15570
"43593",15570,15117,15404,15263
"43594",15498,15477,15666,15491
"43595",15303,15592,15498,15465
"43596",15969,15883,15780,15643
"43597",15049,15142,15301,14981
"43598",15437,15066,15259,15161
"43599",15066,15150,15259,14915
"43600",15511,15498,15692,15761
"43601",16033,15570,15764,15716
"43602",20086,20024,20212,15813
"43603",7331,7313,21958,6873
"43604",16104,20282,20265,20383
"43605",15498,15592,15692,15761
"43606",15908,16134,15879,15981
"43607",15592,15498,15692,15510
"43608",20101,15603,15790,15554
"43609",15603,20139,15776,20072
"43610",15028,19841,19937,19860
"43611",15811,15491,15797,15495
"43612",20182,20080,15723,15737
"43613",7241,6873,21958,6702
"43614",11896,12597,23797,12323
"43615",14870,15082,15292,15195
"43616",15847,20245,20129,20256
"43617",15454,15311,15292,15510
"43618",15303,15592,15402,15498
"43619",15082,15075,15292,15298
"43620",6059,5960,22594,22533
"43621",22848,22918,24763,24178
"43622",15592,15498,15510,15402
"43623",15830,15727,15670,15890
"43624",15996,20282,16150,20256
"43625",15481,15311,15510,15498
"43626",15761,15511,15811,15692
"43627",15761,15498,15618,15666
"43628",15498,15311,15510,15195
"43629",16033,16345,16225,16004
"43630",16191,16295,16309,16093
"43631",15477,15586,15666,15650
"43632",15303,15498,15510,15195
"43633",15498,15303,15510,15402
"43634",15402,15303,15510,15195
"43635",15592,15465,15618,15498
"43636",15319,15477,15650,15586
"43637",15735,15477,15650,15411
"43638",16321,16543,16309,16500
"43639",15469,15319,15650,15586
"43640",16225,15847,15920,20340
"43641",16321,16345,16225,16543
"43642",13897,13932,14379,14191
"43643",8049,8094,22086,8020
"43644",15498,15491,15666,15761
"43645",15469,15355,15650,15319
"43646",15925,15735,15650,15411
"43647",15355,15411,15650,15319
"43648",15735,15477,15666,15650
"43649",15437,15469,15586,15319
"43650",15477,15465,15666,15586
"43651",15592,15498,15618,15761
"43652",20488,20518,21046,16510
"43653",6693,6615,23873,6633
"43654",6272,6324,22451,22322
"43655",15511,15753,15811,15692
"43656",20232,20146,20265,15935
"43657",20166,15749,20129,15996
"43658",15498,15465,15618,15666
"43659",6297,6349,22367,21354
"43660",6261,6244,22367,6208
"43661",6000,6055,22367,21850
"43662",15592,15437,15618,15465
"43663",15465,15437,15618,15586
"43664",6125,22173,22594,22593
"43665",6297,21354,22367,21365
"43666",21354,6349,22367,21850
"43667",16781,16542,16796,16627
"43668",15878,15725,15764,16004
"43669",16004,15725,15764,15424
"43670",20108,15728,15935,15708
"43671",6055,21354,22367,21850
"43672",6055,6000,22367,6164
"43673",15716,16033,16225,15764
"43674",16500,16543,16583,20547
"43675",21187,6665,23873,23538
"43676",20340,16128,20256,15920
"43677",20547,20636,16583,20595
"43678",16542,16781,16796,16574
"43679",16093,16321,16225,16309
"43680",16321,16038,16309,16093
"43681",20282,20166,20256,15996
"43682",6244,6261,22367,6297
"43683",15935,16104,20265,16192
"43684",16321,16543,16225,16309
"43685",16004,15878,16093,15764
"43686",20166,15996,20129,20256
"43687",15847,15749,20129,15482
"43688",6655,6592,23298,6620
"43689",16225,20340,15920,16128
"43690",6316,6405,22451,6324
"43691",20340,16368,20492,20378
"43692",15920,16128,20256,15996
"43693",16702,20657,16583,20595
"43694",20657,20636,20595,16702
"43695",20249,15890,16053,20071
"43696",16335,20340,20492,20385
"43697",16295,16093,20484,16309
"43698",15391,15580,15682,15276
"43699",20245,20132,23872,20129
"43700",21406,21377,24941,24442
"43701",20340,15847,20256,20245
"43702",15847,15920,20256,15996
"43703",15716,15847,15920,16225
"43704",16335,20285,20245,20385
"43705",20340,16335,20245,20385
"43706",700,721,23385,574
"43707",20340,16368,20378,16128
"43708",16093,16225,16128,16368
"43709",20623,20657,20600,16633
"43710",15877,20157,15935,16104
"43711",20166,20132,20129,20021
"43712",20132,15759,20129,15745
"43713",15877,20282,16150,15996
"43714",16128,15996,16150,20256
"43715",5936,6087,22594,22593
"43716",6087,6125,22594,22593
"43717",20595,20547,20484,16583
"43718",16093,16295,20378,16128
"43719",16368,16093,20378,16128
"43720",20168,20232,20335,15890
"43721",20495,20524,20556,16493
"43722",15830,15727,15667,15670
"43723",20157,15808,15996,15877
"43724",20166,15808,15996,20157
"43725",20166,20157,15996,20282
"43726",16058,20346,20277,20363
"43727",16500,20547,20484,20501
"43728",16295,16128,16150,20378
"43729",20340,16128,16150,20256
"43730",16128,20340,16150,20378
"43731",20378,20340,16150,20256
"43732",16396,20553,16493,16633
"43733",20108,20232,15890,15935
"43734",15749,15745,20129,15482
"43735",15745,15759,20129,15482
"43736",20108,20232,15935,20146
"43737",17542,17372,23582,2158
"43738",20378,16295,20383,16150
"43739",15877,20157,16104,20282
"43740",16295,16104,16192,20383
"43741",20282,16150,20383,16104
"43742",16150,16295,20383,16104
"43743",20553,20623,20556,16633
"43744",20232,16192,20335,15890
"43745",11835,11896,23797,12323
"43746",11835,12323,23797,19244
"43747",12315,13317,23797,12364
"43748",13317,12315,23797,12742
"43749",24442,21813,24941,24509
"43750",13579,12239,23797,19244
"43751",13671,13579,23797,12323
"43752",12239,13579,23797,13671
"43753",12323,13579,23797,19244
"43754",20249,20261,20128,16053
"43755",13659,13824,23840,14013
"43756",1838,1812,22767,1835
"43757",10998,11228,22670,21996
"43758",13597,13930,23840,23725
"43759",16493,20495,20492,20556
"43760",15603,20101,15790,20139
"43761",20157,20282,20265,16104
"43762",20383,20403,20335,16192
"43763",20383,16192,20335,20265
"43764",15638,15870,15812,15667
"43765",20335,15890,16053,20249
"43766",16368,16093,20484,20378
"43767",16335,20524,16493,16317
"43768",20553,16633,20556,16493
"43769",20495,16335,20492,20385
"43770",20495,16335,16493,16368
"43771",20535,16500,20501,20547
"43772",15294,15556,15444,15353
"43773",16295,16191,20416,16192
"43774",20501,20535,20469,16490
"43775",16500,16309,20484,16583
"43776",20553,16414,16493,20524
"43777",20524,16335,16493,20495
"43778",20524,20553,20556,16493
"43779",16191,16309,20416,16490
"43780",20600,20595,20492,16583
"43781",20636,16702,16583,20595
"43782",20636,16676,16583,16702
"43783",16543,16309,16583,16225
"43784",20619,16579,16629,16609
"43785",20657,20600,16583,20595
"43786",20657,16633,16583,20600
"43787",16345,16543,16583,16225
"43788",20414,20410,20218,16230
"43789",20619,16629,20644,20611
"43790",20326,20237,16022,15892
"43791",16309,16225,20484,16583
"43792",16225,16368,20484,16583
"43793",16225,16093,20484,16368
"43794",20926,20414,16271,16230
"43795",20617,16619,16609,20559
"43796",16280,16198,16417,16081
"43797",15391,15663,15820,15682
"43798",16309,16295,20416,20484
"43799",16490,20501,20416,20469
"43800",20501,16309,20416,20484
"43801",20403,16191,20416,20469
"43802",20383,16295,20416,16192
"43803",19697,19689,14759,14366
"43804",20619,20617,16609,20559
"43805",16398,16510,16238,16246
"43806",19817,19860,15051,19939
"43807",14046,14666,14014,14266
"43808",16619,16510,16609,20559
"43809",16760,20988,20991,20639
"43810",16510,21054,20559,21046
"43811",16582,20590,16588,20530
"43812",20488,21054,20465,16510
"43813",20221,15726,15913,20198
"43814",6693,6633,23873,23149
"43815",20518,16619,16510,16490
"43816",16220,16370,16417,16564
"43817",20518,16510,20559,21046
"43818",20984,19697,14345,20969
"43819",15137,15236,15545,15571
"43820",15556,15157,15401,15083
"43821",20218,16013,15863,16037
"43822",16379,16397,16595,16280
"43823",16564,20539,16588,20611
"43824",20518,16619,20559,16510
"43825",20238,16157,20347,20234
"43826",16255,16280,16417,16081
"43827",20518,20535,20559,16619
"43828",20814,16822,20830,20808
"43829",15663,15921,15983,15915
"43830",16037,20218,16271,20302
"43831",16230,20218,16271,16037
"43832",20465,16372,16257,16246
"43833",15981,16015,16157,16257
"43834",20356,20249,16053,20261
"43835",16781,20694,20644,20677
"43836",16372,20465,20530,16370
"43837",15556,20086,15813,20024
"43838",20261,15969,20128,16053
"43839",24697,22353,25131,24913
"43840",20175,20103,20094,20196
"43841",15172,20024,15353,19995
"43842",20465,16246,16564,16370
"43843",15702,15737,20114,20237
"43844",20410,20319,16176,20366
"43845",20403,20335,16206,20356
"43846",20237,20326,16022,15913
"43847",20336,20326,16022,16194
"43848",20326,15892,16022,16194
"43849",19673,19801,14848,19706
"43850",15908,16037,16134,20302
"43851",20255,20272,16022,15913
"43852",16230,20218,16037,16013
"43853",20326,20255,16022,15913
"43854",15142,15337,15401,15484
"43855",16013,20319,20221,16011
"43856",15253,15318,15099,15392
"43857",15811,15511,15812,15667
"43858",14721,19829,19782,15124
"43859",18798,18768,18931,7083
"43860",15544,15411,15360,15152
"43861",20182,20080,20113,15723
"43862",16134,15908,20234,15981
"43863",16230,20414,20302,20218
"43864",15544,15735,16015,15925
"43865",16370,16564,16588,16417
"43866",20218,16230,16271,20302
"43867",16747,16535,16768,20624
"43868",20403,16192,16206,20335
"43869",15830,15785,15667,15870
"43870",20302,15908,20234,16134
"43871",15632,15462,15305,20936
"43872",20418,20302,16134,16271
"43873",16779,16832,23934,16825
"43874",20465,20418,16372,20500
"43875",16370,20539,16588,16564
"43876",20139,20238,15790,15969
"43877",16510,21054,16609,20559
"43878",20302,16037,16134,16271
"43879",16134,20418,20347,20234
"43880",15883,15735,15392,15797
"43881",20418,16271,16134,16372
"43882",15064,15294,15147,15370
"43883",15870,15753,15812,15667
"43884",7313,7331,21958,18920
"43885",20451,20403,16206,20356
"43886",15735,15491,15392,15495
"43887",15667,15511,15812,15495
"43888",15366,15391,15820,15682
"43889",15890,15727,15670,20071
"43890",16490,20469,16400,20451
"43891",20139,15969,20128,20261
"43892",16510,20465,16257,16246
